signal_id,version,trade_id,side,entry_id,entry_time,entry_price,qty,level_snapshot,trend_mode_at_entry,breakout_context,reverse_context,signal_bar_index,signal_open,signal_high,signal_low,signal_close,signal_volume,rsiVal,atr_,atrPct,smoothMid,midHigh,midLow,smoothRes,smoothSup,zoneOffset,channelWidth,signal_hour,signal_month,candle_direction,candle_body_pct,atr_pct_bucket,rsi_bucket
467,v17,467,short,Short1,2025-04-23 09:15:00,94147.41,0.013245615059618016,1,0,,,45925,94316.58,94316.58,94147.44,94147.44,187.64646,63.54018347129823,320.43236031950136,0.0034035164452639534,87590.06081022948,89833.07773253956,85347.0438879194,92076.09465484963,83104.02696560933,717.7654151392239,8972.067689240299,9,2025-04,bearish,0.17965438040588189,q2,"(60.0, 70.0]"
468,v17,468,short,Short1,2025-04-24 14:45:00,93101.8,0.013403765673422038,1,0,,,46043,93138.58,93400.0,92969.2,93101.83,292.85471,67.08853486022193,302.76071982606027,0.00325193092150885,90692.1327514363,92924.43698738882,88459.8285154838,95156.74122334136,86227.52427953128,714.3373555048066,8929.216943810083,14,2025-04,bearish,0.0394729083198472,q2,"(60.0, 70.0]"
469,v17,469,short,Short1,2025-04-25 15:15:00,95304.0,0.013061216488985875,1,0,,,46141,95523.18,95541.45,95223.29,95304.03,398.54075,62.574659526671844,305.0512290134567,0.003200821927608483,92598.31265578789,94783.90807179041,90412.71723978536,96969.50348779294,88227.12182378283,699.3905331208091,8742.381664010114,15,2025-04,bearish,0.2299483033403668,q2,"(60.0, 70.0]"
470,v17,470,short,Short1,2025-05-01 10:30:00,96139.95,0.025896393740499922,1,0,,,46698,96318.76,96391.31,96074.36,96139.98,356.33225,76.54625086893732,221.66197171868913,0.0023056169942898795,94608.1850488297,96802.37487413737,92413.99522352204,98996.56469944504,90219.80539821439,702.1407440984517,8776.759301230646,10,2025-05,bearish,0.18595801663366152,q1_low,"(70.0, 100.0]"
471,v17,471,short,Short1,2025-05-02 15:00:00,97557.78,0.012738288815759244,1,0,,,46812,97748.41,97891.19,97527.87,97557.81,287.51553,63.61525384319864,243.80937295311227,0.0024991271631980287,95303.265583217,97489.21666104152,93117.31450539253,99675.16773886602,90931.36342756805,699.5043449038373,8743.804311297965,15,2025-05,bearish,0.19537133931153827,q1_low,"(60.0, 70.0]"
472,v17,472,long,Long1,2025-05-05 02:15:00,94264.03,0.026449443067615614,1,0,,,47049,94059.43,94321.17,94059.42,94264.0,431.54174,38.6888441648395,180.1489244513107,0.0019111105453970838,96329.858085916,98586.24914037483,94073.4670314572,100842.64019483367,91817.07597699841,722.0451374268206,9025.564217835257,2,2025-05,bullish,0.217018161758473,q1_low,"(30.0, 40.0]"
473,v17,473,long,Long1,2025-05-06 13:15:00,93741.03,0.02660431759485285,1,0,,,47189,93735.54,93872.19,93735.53,93741.0,116.14917,35.61097769473872,180.38601112223597,0.0019243021849802752,95257.65960234667,97468.72328047035,93046.59592422299,99679.78695859405,90835.53224609932,707.5403769995785,8844.25471249473,13,2025-05,bullish,0.005824559157685968,q1_low,"(30.0, 40.0]"
474,v17,474,short,Short1,2025-05-08 01:30:00,97831.14,0.012829239327789248,1,0,,,47334,97982.52,98024.54,97800.0,97831.17,158.8455,64.49103599115136,256.6303786754064,0.0026231964585050594,95182.12812670447,97424.03419275593,92940.22206065297,99665.94025880742,90698.31599460146,717.4099411364762,8967.624264205951,1,2025-05,bearish,0.15470529484621906,q1_low,"(60.0, 70.0]"
475,v17,475,short,Short2,2025-05-08 04:30:00,99149.97,0.050564288977175395,2,0,,,47346,99350.51,99350.52,99144.0,99150.0,303.32361,74.01707898631842,261.70366958685105,0.00263947220965054,95262.99691281558,97510.40880378237,93015.58502184876,99757.82069474916,90768.17313088196,719.1718051093759,8989.647563867198,4,2025-05,bearish,0.20222894604134622,q1_low,"(70.0, 100.0]"
476,v17,476,short,Short3,2025-05-08 16:15:00,100864.86,0.04926631593748479,3,0,,,47393,100964.87,101153.83,100794.01,100864.89,316.72896,66.81037762756367,274.2213120765019,0.002718699361854277,95881.7358126214,98143.45402151998,93620.01760372276,100405.17223041857,91358.29939482413,723.7498268475547,9046.872835594433,16,2025-05,bearish,0.09912269769985962,q1_low,"(60.0, 70.0]"
477,v17,477,short,Short1,2025-05-09 00:00:00,103054.21,0.011869025519702975,1,0,,,47424,103261.61,103268.44,103017.09,103054.24,243.37528,63.720071152800436,331.4053473783416,0.003215834179926431,96515.45253658596,98823.95766562689,94206.94740754503,101132.46279466784,91898.44227850408,738.7216412931006,9234.020516163757,0,2025-05,bearish,0.20122413206870027,q2,"(60.0, 70.0]"
478,v17,478,short,Short1,2025-05-09 07:45:00,103628.74,0.011805055549296908,1,0,,,47455,103897.5,104361.3,103622.22,103628.77,1428.04641,64.78722865155649,312.30148848118716,0.003013656231577265,97301.18785833978,99639.92902430148,94962.44669237806,101978.67019026319,92623.70552641635,748.3971731077472,9354.96466384684,7,2025-05,bearish,0.2593198780608859,q2,"(60.0, 70.0]"
479,v17,479,short,Short1,2025-05-10 06:30:00,103640.84,0.011805756737466871,1,0,,,47546,103715.92,103872.81,103622.63,103640.87,229.22541,70.54490257559573,256.77379505842356,0.002477534152872545,99827.13322821123,102234.98548175595,97419.28097466653,104642.8377353007,95011.42872112182,770.5127211343101,9631.409014178877,6,2025-05,bearish,0.07241351794905129,q1_low,"(70.0, 100.0]"
480,v17,480,short,Short1,2025-05-12 07:15:00,105452.2,0.023201466703910774,1,0,,,47741,105600.0,105747.61,105235.74,105452.23,894.79787,74.32461933843419,280.9357269425987,0.00266410418198457,103480.18225557506,105934.1669136853,101026.19759746478,108388.15157179553,98572.21293935452,785.2750905952812,9815.938632441015,7,2025-05,bearish,0.14012980095347824,q1_low,"(70.0, 100.0]"
481,v17,481,short,Short1,2025-05-18 15:00:00,105161.14,0.02344989720210504,1,0,,,48348,105270.98,105334.09,104970.03,105161.17,459.43553,76.60191533593395,172.53352883053304,0.0016406581329452025,103357.26957653144,105749.91302675079,100964.62612631213,108142.55647697015,98571.98267609283,765.6459040701856,9570.573800877319,15,2025-05,bearish,0.10442067162242269,q1_low,"(70.0, 100.0]"
482,v17,482,short,Short1,2025-05-19 20:00:00,105397.29000000001,0.023398849585229572,1,0,,,48464,105517.64,105788.87,105375.23,105397.32,324.05662,63.72083048705495,333.5569556218281,0.003164757468423562,103692.92777874602,106157.93026249637,101227.92529499567,108622.93274624672,98762.92281124533,788.8007948001114,9860.009935001392,20,2025-05,bearish,0.11415850042486131,q2,"(60.0, 70.0]"
483,v17,483,short,Short1,2025-05-20 20:00:00,106621.37,0.0231390596544825,1,0,,,48560,107026.47,107096.62,106590.9,106621.4,451.19998,62.429920198782135,333.2673171002576,0.003125707569964919,104247.11703232976,106730.7680230753,101763.46604158421,109214.41901382085,99279.81505083865,794.7683170385764,9934.603962982204,20,2025-05,bearish,0.37991435115277705,q2,"(60.0, 70.0]"
484,v17,484,short,Short1,2025-05-21 23:30:00,109586.65,0.01122039362436716,1,0,,,48670,109752.66,110120.31,109400.0,109586.68,723.3837,65.57586788531181,453.0919197465985,0.004134552846628792,105434.6020804495,107982.74172804986,102886.46243284915,110530.88137565022,100338.32278524879,815.4046872321144,10192.55859040143,23,2025-05,bearish,0.1514600132059941,q3,"(60.0, 70.0]"
485,v17,485,short,Short2,2025-05-22 05:45:00,110879.96,0.04430412525852455,2,0,,,48695,111426.48,111519.53,110832.38,110879.99,1110.89362,55.35076970827586,459.89118813486874,0.004147648174705542,105789.16886920604,108349.86725068616,103228.47048772594,110910.56563216628,100667.77210624583,819.4234820736363,10242.793525920453,5,2025-05,bearish,0.4928662060665686,q3,"(50.0, 60.0]"
486,v17,486,long,Long1,2025-05-23 23:45:00,107318.33,0.022871612361390837,1,0,,,48863,107101.05,107427.05,106800.0,107318.3,446.90169,31.40812323727546,389.65811050656947,0.0036308636132567273,109071.55654567022,111616.6690895152,106526.44400182524,114161.78163336018,103981.33145798024,814.4360140303953,10180.450175379941,23,2025-05,bullish,0.20243518579776237,q3,"(30.0, 40.0]"
487,v17,487,long,Long1,2025-05-24 23:45:00,107761.94,0.022785610757712422,1,0,,,48959,107743.99,107881.03,107500.0,107761.91,726.54071,20.64732349536277,290.816545993395,0.0026986951696883897,109652.38349211524,112216.86985650184,107087.89712772865,114781.35622088845,104523.41076334206,820.6356366037112,10257.94545754639,23,2025-05,bullish,0.01662925239539486,q1_low,"(-0.001, 30.0]"
488,v17,488,long,Long1,2025-05-28 20:00:00,107035.20999999999,0.022950770054444687,1,0,,,49328,106946.0,107077.51,106769.43,107035.18,183.36889,37.79759108298291,279.0335462616436,0.0026069330313794365,109009.30280967445,111507.57403162637,106511.03158772255,114005.84525357829,104012.76036577065,799.4467910246109,9993.084887807636,20,2025-05,bullish,0.08331840054829918,q1_low,"(30.0, 40.0]"
489,v17,489,long,Long1,2025-05-29 17:45:00,106303.63,0.01155291737731007,1,0,,,49415,106156.43,106788.56,106117.51,106303.6,450.5282,25.733455147042818,296.366782617031,0.0027879279969542986,108835.0453018624,111331.01201977566,106339.07858394916,113826.97873768894,103843.1118660359,798.709349732243,9983.866871653037,17,2025-05,bullish,0.13844310070403335,q1_low,"(-0.001, 30.0]"
490,v17,490,long,Long1,2025-05-30 17:45:00,104183.18,0.011763700344352222,1,0,,,49511,104094.46,104292.69,104037.96,104183.15,135.40477,34.58625092149495,328.48482828701486,0.0031529554278884337,107844.81535418649,110318.06796116752,105371.56274720543,112791.32056814854,102898.31014022438,791.4408342339332,9893.010427924164,17,2025-05,bullish,0.08512892919823194,q2,"(30.0, 40.0]"
491,v17,491,long,Long1,2025-05-30 23:00:00,104037.53,0.01178229242934811,1,0,,,49532,103966.32,104260.0,103753.79,104037.5,229.34503,35.67042365884963,321.1504641529019,0.0030868721773677946,107520.71211698842,109985.14386487716,105056.28036909967,112449.5756127659,102591.8486212109,788.6181593243999,9857.726991554999,23,2025-05,bullish,0.06841763787095329,q2,"(30.0, 40.0]"
492,v17,492,long,Long1,2025-06-01 02:15:00,104164.61,0.023541186020382375,1,0,,,49641,103946.23,104200.07,103946.22,104164.58,63.49539,38.98959562465732,217.7192949085984,0.0020901471009492707,105826.47639635895,108246.03003130847,103406.92276140944,110665.58366625798,100987.36912645993,774.257163183844,9678.21453979805,2,2025-06,bullish,0.20962019911183422,q1_low,"(30.0, 40.0]"
493,v17,493,short,Short1,2025-06-03 01:00:00,106151.41,0.023107566919161705,1,0,,,49828,106285.72,106375.23,106123.58,106151.44,160.0833,68.01703156219918,253.6209443391007,0.002389236965029402,104490.74618469007,106930.14252128522,102051.34984809492,109369.53885788037,99611.95351149977,780.6068277104479,9757.585346380598,1,2025-06,bearish,0.12649851947368668,q1_low,"(60.0, 70.0]"
494,v17,494,long,Long1,2025-06-05 17:00:00,103410.38,0.023708407412366902,1,0,,,50084,103262.54,103565.01,103140.0,103410.35,451.0215,31.682993151439263,233.33198928504072,0.0022563697858583856,105192.3683216416,107597.22244672892,102787.51419655423,110002.07657181624,100382.66007146686,769.5533200279507,9619.416500349384,17,2025-06,bullish,0.14293540250082531,q1_low,"(30.0, 40.0]"
495,v17,495,long,Long2,2025-06-05 21:00:00,100489.27,0.04851598182928888,2,0,,,50100,100483.92,101139.54,100428.0,100489.24,880.1048,17.043113780035483,292.18778081121536,0.0029076524094640913,105170.28399408534,107592.87690433758,102747.69108383308,110015.46981458981,100325.09817358082,775.2297312807199,9690.371641008998,21,2025-06,bullish,0.005294099149328808,q2,"(-0.001, 30.0]"
496,v17,496,short,Short1,2025-06-10 00:30:00,110133.91,0.011571285193449538,1,0,,,50498,110277.53,110306.8,110052.06,110133.94,309.58091,62.538831498894034,247.33383182514896,0.0022457548674382206,105683.59621137634,108252.20030922265,103114.99211352998,110820.80440706898,100546.38801568362,821.9533113108284,10274.416391385355,0,2025-06,bearish,0.1303776111160615,q1_low,"(60.0, 70.0]"
497,v17,497,short,Short2,2025-06-10 00:30:00,110133.91,0.04628347324839734,2,0,,,50498,110277.53,110306.8,110052.06,110133.94,309.58091,62.538831498894034,247.33383182514896,0.0022457548674382206,105683.59621137634,108252.20030922265,103114.99211352998,110820.80440706898,100546.38801568362,821.9533113108284,10274.416391385355,0,2025-06,bearish,0.1303776111160615,q1_low,"(60.0, 70.0]"
498,v17,498,short,Short1,2025-06-10 22:15:00,109955.38,0.011592085372251442,1,0,,,50585,110018.51,110100.0,109901.4,109955.41,76.69973,60.61592744472687,270.47403619732376,0.0024598520090764408,107001.07920029249,109558.2898840158,104443.86851656911,112115.50056773913,101886.65783284575,818.3074187914701,10228.842734893376,22,2025-06,bearish,0.057386898925656564,q1_low,"(60.0, 70.0]"
499,v17,499,long,Long1,2025-06-12 12:00:00,106916.69,0.023844161310921378,1,0,,,50736,106900.95,107035.65,106870.0,106916.66,187.47565,28.182369155429697,228.70009839004217,0.002139050157291129,108757.86162642206,111339.69882628744,106176.02442655672,113921.5360261528,103594.18722669139,826.1879039569129,10327.348799461412,12,2025-06,bullish,0.014693687588076921,q1_low,"(-0.001, 30.0]"
500,v17,501,long,Long1,2025-06-12 21:00:00,106208.73,0.012006433218876074,1,0,,,50772,105973.61,106267.98,105860.9,106208.7,316.06399,35.35257629228579,289.9134535637523,0.002729658244228131,108887.99242288126,111451.88014895999,106324.10469680256,114015.76787503871,103760.21697072386,820.4440723451879,10255.550904314849,21,2025-06,bullish,0.22134721543526711,q1_low,"(30.0, 40.0]"
501,v17,500,long,Long2,2025-06-13 00:30:00,103918.86,0.048976394514910856,2,0,,,50786,103721.52,104130.7,103213.87,103918.83,1251.06421,24.86121730510071,329.0222571475572,0.0031661466660811827,108859.89657942666,111425.78335504801,106294.00980380531,113991.67013066937,103728.12302818397,821.0837681988324,10263.547102485405,0,2025-06,bullish,0.18986934321719912,q2,"(-0.001, 30.0]"
502,v17,502,long,Long1,2025-06-14 06:30:00,105185.31,0.02424197524387153,1,0,,,50906,105161.42,105216.97,105118.93,105185.28,42.30602,39.90533151507299,281.55613056605984,0.0026767636171720973,107252.21746348706,109781.55040399198,104722.88452298215,112310.8833444969,102193.55158247722,809.3865409615753,10117.33176201969,6,2025-06,bullish,0.022683782369548842,q1_low,"(30.0, 40.0]"
503,v17,503,short,Short1,2025-06-16 07:45:00,107061.77,0.023827928038018618,1,0,,,51103,107181.35,107188.0,106982.43,107061.8,142.52688,72.31126484205274,201.13101203855666,0.0018786440358611255,105207.3694323615,107745.41174073651,102669.32712398648,110283.45404911152,100131.28481561146,812.1735386800044,10152.169233500055,7,2025-06,bearish,0.11166447789968308,q1_low,"(70.0, 100.0]"
504,v17,504,long,Long1,2025-06-17 17:00:00,103653.52,0.024619866724104485,1,0,,,51236,103630.67,103820.84,103371.02,103653.49,508.9959,24.157609153823714,289.2540527518498,0.002790586720735113,106014.98618620679,108527.24327212197,103502.72910029162,111039.50035803716,100990.47201437646,803.9222674928559,10049.028343660699,17,2025-06,bullish,0.02201566006123574,q1_low,"(-0.001, 30.0]"
505,v17,505,long,Long1,2025-06-20 19:15:00,103118.08,0.024756858319358536,1,0,,,51533,103075.99,103198.1,103010.41,103118.05,74.87828,29.606701313892785,265.73790370509914,0.002577026075503747,104806.86567717712,107252.41417445248,102361.31717990174,109697.96267172784,99915.76868262637,782.5755191281182,9782.193989101477,19,2025-06,bullish,0.04078820342316177,q1_low,"(-0.001, 30.0]"
506,v17,506,long,Long1,2025-06-21 20:00:00,102464.53,0.0249247536598378,1,0,,,51632,102245.11,102497.6,102206.0,102464.5,145.11136,29.9947490470593,190.29335402748305,0.0018571637399048748,104395.51278155093,106852.37967330168,101938.64588980022,109309.24656505242,99481.77899804951,786.1974053602328,9827.46756700291,20,2025-06,bullish,0.21411318066257037,q1_low,"(-0.001, 30.0]"
507,v17,507,long,Long1,2025-06-22 13:45:00,100865.69,0.012660574817454782,1,0,,,51703,100343.92,101000.0,100297.64,100865.66,543.01468,29.746215156898614,283.8872863160091,0.002814508786399743,103921.75950022289,106413.55707749353,101429.96192295224,108905.35465476417,98938.16434568158,797.3752247266076,9967.190309082594,13,2025-06,bullish,0.5172622674555495,q1_low,"(-0.001, 30.0]"
508,v17,508,long,Long2,2025-06-22 19:30:00,99100.95,0.05145207378683325,2,0,,,51726,99093.13,99293.3,98992.84,99100.92,159.2438,36.111659578717905,336.36340037516413,0.003394150128729018,103659.54904557564,106171.79577501983,101147.30231613148,108684.042504464,98635.0555866873,803.9189534221357,10048.986917776696,19,2025-06,bullish,0.007860673745504681,q2,"(30.0, 40.0]"
509,v17,509,short,Short1,2025-07-11 00:15:00,115499.98,0.01179582164811115,1,0,,,53473,115890.47,115890.47,115222.22,115500.01,341.39009,62.05849230115899,297.7816210879422,0.0025781956303548566,109530.9856341369,112250.26947627691,106811.70179199697,114969.5533184169,104092.41794985703,870.1708294847899,10877.135368559873,0,2025-07,bearish,0.33806057679129764,q1_low,"(60.0, 70.0]"
510,v17,510,short,Short1,2025-07-11 08:45:00,117964.73,0.01152858409487947,1,0,,,53507,117999.98,118078.11,117930.86,117964.76,183.99849,63.674298854602974,306.17478789670236,0.0025954767160692935,110324.21634494206,113140.57586892243,107507.8568209617,115956.93539290279,104691.49729698132,901.235047673717,11265.438095921461,8,2025-07,bearish,0.029856374056117407,q1_low,"(60.0, 70.0]"
511,v17,511,short,Short1,2025-07-13 03:30:00,117749.98,0.02308542761063079,1,0,,,53678,117765.91,117824.76,117750.0,117750.01,42.654,62.80149992813625,196.59691572696423,0.001669612730622819,115282.43937593678,118183.31973378237,112381.55901809118,121084.20009162795,109480.67866024557,928.2817145105905,11603.521431382382,3,2025-07,bearish,0.01350318356661603,q1_low,"(60.0, 70.0]"
512,v17,512,short,Short1,2025-07-14 03:45:00,120750.21,0.01118889489353083,1,0,,,53775,121169.58,121214.57,120657.39,120750.24,683.81207,69.95199103047611,256.52616607619166,0.0021244360762859905,117467.54707097518,120401.00980836002,114534.08433359035,123334.47254574484,111600.6215962055,938.708075963147,11733.850949539337,3,2025-07,bearish,0.347278812861984,q1_low,"(60.0, 70.0]"
513,v17,513,short,Short2,2025-07-14 07:45:00,122736.01,0.04395746127065171,2,0,,,53791,122846.01,122950.97,122672.0,122736.04,393.99131,73.49404574546512,287.7822691202689,0.0023447250629910245,117747.5081161758,120695.44424726733,114799.5719850843,123643.38037835884,111851.63585399279,943.3395619492838,11791.744524366048,7,2025-07,bearish,0.08959878451349837,q1_low,"(70.0, 100.0]"
514,v17,514,short,Short1,2025-07-17 21:30:00,120605.54000000001,0.022891810912006393,1,0,,,54134,120899.36,120915.75,120058.18,120605.57,335.65568,66.82618568828397,363.1328534456769,0.003010912791554129,118422.89611861827,121198.73449946776,115647.0577377688,123974.57288031724,112871.21935691933,888.2682818718324,11103.353523397906,21,2025-07,bearish,0.24359571452628065,q2,"(60.0, 70.0]"
